domain	url	http_code	domain_whois_created	domain_whois_changed	domain_whois_expires	domain_internet_archive_created	domain_moz_domain_authority	domain_moz_mozrank	links	external_equity_links	document_html_length	document_text_length	document_text_to_html_ratio	document_html_meta_title_length	document_html_meta_description_length	document_html_meta_keyword_length	document_links_count	document_links_attr_follow_count	document_links_attr_nofollow_count	document_website_links_attr_follow_count	document_website_links_attr_nofollow_count	document_link_distribution_range_1	document_link_distribution_range_2	document_link_distribution_range_3	document_link_distribution_range_4	document_link_distribution_range_5	document_website_link_distribution_range_1	document_website_link_distribution_range_2	document_website_link_distribution_range_3	document_website_link_distribution_range_4	document_website_link_distribution_range_5	document_external_link_distribution_range_1	document_external_link_distribution_range_2	document_external_link_distribution_range_3	document_external_link_distribution_range_4	document_external_link_distribution_range_5	document_performance_total_time	document_performance_speed_download	document_security_google_safe_browsing
www.myv9.com	http://www.myv9.com/pl/life.html	200	NULL	NULL	NULL	2013-11-24 21:33:22.0000	13.7739	2.4203	11.0000	1.0000	30108	2454	8.1507	14	476	71	220	220	0	1	0	28	89	80	23	NULL	NULL	1	NULL	NULL	NULL	17	89	72	2	NULL	0.4046	74414	0
www.nagrodawiktoria.pl	http://www.nagrodawiktoria.pl/nominowani/nominowani-2014	200	NULL	NULL	NULL	NULL	16.4713	4.0292	20.0000	8.0000	78147	2409	3.0827	96	234	490	404	404	0	1	0	92	77	79	74	65	NULL	NULL	1	NULL	NULL	18	76	79	74	64	0.9034	86507	0
www.nakazdytemat.pl	http://www.nakazdytemat.pl/biznes/sklepy-internetowe-vt10342.htm	200	NULL	NULL	NULL	2006-07-05 05:50:02.0000	NULL	NULL	NULL	NULL	54918	4157	7.5695	27	158	101	127	100	27	1	0	14	13	14	19	22	NULL	NULL	1	NULL	NULL	3	1	3	NULL	4	0.5619	97728	0
www.naprawa-bizuterii.pl	http://www.naprawa-bizuterii.pl/galeria.html	200	NULL	NULL	NULL	2011-11-14 04:26:24.0000	NULL	NULL	NULL	NULL	36335	986	2.7136	9	0	0	67	67	0	1	0	1	30	16	13	7	NULL	NULL	NULL	NULL	1	NULL	3	NULL	NULL	1	3.5931	10112	0
www.naprawa-bizuterii.pl	http://www.naprawa-bizuterii.pl/walentynkowy-breloczek-serducho-ii.html	200	NULL	NULL	NULL	2011-11-14 04:26:24.0000	NULL	NULL	NULL	NULL	23375	1238	5.2963	36	56	0	53	49	4	1	0	1	15	15	14	8	NULL	NULL	NULL	NULL	1	NULL	1	2	1	1	11.8280	1976	0
www.nasz-bocian.pl	http://www.nasz-bocian.pl/phpbbforum/viewtopic.php?f=11&t=12639&start=1020	200	NULL	NULL	NULL	2001-10-25 09:16:57.0000	34.2270	5.4067	3458.0000	662.0000	116575	39763	34.1094	32	0	0	239	239	0	1	0	93	17	15	10	15	NULL	NULL	1	NULL	NULL	NULL	2	2	1	2	0.1996	584166	0
www.nasz-bocian.pl	http://www.nasz-bocian.pl/phpbbforum/viewtopic.php?f=11&t=37620&start=30	200	NULL	NULL	NULL	2001-10-25 09:16:57.0000	34.2270	5.4067	3458.0000	662.0000	98724	3980	4.0314	33	0	0	233	233	0	1	0	90	16	17	13	12	NULL	NULL	1	NULL	NULL	NULL	NULL	2	1	2	1.0308	95776	0
www.naszaszkola.pl	http://www.naszaszkola.pl/FIO/AS/AS1.html	200	NULL	NULL	NULL	2007-04-16 07:40:15.0000	16.0148	4.3146	112.0000	95.0000	37763	16672	44.1490	14	0	0	39	39	0	1	0	10	20	NULL	1	4	1	NULL	NULL	NULL	NULL	5	3	NULL	NULL	NULL	0.6905	54692	0
www.naszaszkola.pl	http://www.naszaszkola.pl/FIO/AS/AS5.html	200	NULL	NULL	NULL	2007-04-16 07:40:15.0000	16.0148	4.3146	112.0000	95.0000	42089	15114	35.9096	14	0	0	51	51	0	1	0	15	20	3	NULL	4	1	NULL	NULL	NULL	NULL	5	3	NULL	NULL	NULL	0.3460	121652	0
www.national-geographic.pl	http://www.national-geographic.pl/artykuly/pokaz/maroko-informacje-praktyczne/	200	NULL	NULL	NULL	2001-09-30 05:46:14.0000	60.2513	5.9926	37348.0000	26589.0000	46203	5694	12.3239	34	146	174	155	150	5	1	0	9	28	38	32	35	NULL	NULL	1	NULL	NULL	NULL	1	3	NULL	2	5.4243	8517	0
www.national-geographic.pl	http://www.national-geographic.pl/drukuj-artykul/maroko-informacje-praktyczne/	200	NULL	NULL	NULL	2001-09-30 05:46:14.0000	60.2513	5.9926	37348.0000	26589.0000	7976	2664	33.4002	30	146	174	17	16	1	1	0	NULL	1	2	2	12	NULL	NULL	1	NULL	NULL	NULL	1	2	2	NULL	0.6802	11726	0
www.nativespeaker.edu.pl	http://www.nativespeaker.edu.pl/	200	NULL	NULL	NULL	2010-09-08 23:28:35.0000	11.6643	0.0000	0.0000	0.0000	31491	0	0.0000	13	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1.1112	28340	0
www.naturalnemetody.fora.pl	http://www.naturalnemetody.fora.pl/font-color-darkblue-starania-o-dziecko-color,10/czy-ktos-na-forum-sie-jeszcze-stara,1878-4365.html	200	NULL	NULL	NULL	2007-01-02 05:28:37.0000	57.9187	4.3914	963.0000	962.0000	131744	10853	8.2379	75	65	86	173	173	0	1	0	31	14	19	16	28	NULL	NULL	1	NULL	NULL	13	7	12	8	12	0.5582	236004	0
www.naturalnemetody.fora.pl	http://www.naturalnemetody.fora.pl/font-color-darkblue-zdrowie-color,14/wyszukiwarka-lekarzy,1389.html	200	NULL	NULL	NULL	2007-01-02 05:28:37.0000	57.9187	4.3914	963.0000	962.0000	59081	2907	4.9204	57	65	86	79	79	0	1	0	13	14	4	11	10	NULL	1	NULL	NULL	NULL	8	11	1	8	7	0.4190	140998	0
www.neo.vdl.pl	http://www.neo.vdl.pl/5147,serwis,Darmowe-gry-przegladarkowe.html	200	NULL	NULL	NULL	NULL	49.1619	4.4634	2009.0000	726.0000	12609	2879	22.8329	61	0	0	57	57	0	2	0	9	11	8	6	23	2	NULL	NULL	NULL	NULL	2	NULL	NULL	NULL	NULL	0.4702	26818	0
www.nerwica.com	http://www.nerwica.com/topic-t11717-406.html	200	NULL	NULL	NULL	2001-05-18 13:01:46.0000	36.8091	4.5634	3710.0000	359.0000	74320	8942	12.0318	53	116	10	173	119	54	2	0	27	52	16	19	32	NULL	2	NULL	NULL	NULL	27	27	NULL	NULL	5	0.1336	556129	0
www.nerwica.com	http://www.nerwica.com/topic-t1597-42.html	200	NULL	NULL	NULL	2001-05-18 13:01:46.0000	36.8091	4.5634	3710.0000	359.0000	76772	11010	14.3412	56	119	13	176	122	54	1	0	29	48	23	20	29	NULL	NULL	1	NULL	NULL	29	23	1	NULL	5	0.2254	340630	0
www.netta.pl	http://www.netta.pl/pensjonat/	200	NULL	NULL	NULL	2003-10-11 03:29:55.0000	31.7708	0.0000	0.0000	0.0000	21764	2495	11.4639	16	0	0	3	3	0	1	0	1	NULL	NULL	NULL	2	1	NULL	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	1.6398	13272	0
www.neujahrs-gruse.eu	http://www.neujahrs-gruse.eu/708.php	200	NULL	NULL	NULL	NULL	9.2194	0.0000	5.0000	0.0000	3193	820	25.6812	23	0	0	22	22	0	0	0	9	NULL	NULL	7	6	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	NULL	0.0804	39703	0
www.neujahrs-spruche.eu	http://www.neujahrs-spruche.eu/161.php	200	NULL	NULL	NULL	NULL	13.1942	3.1050	8.0000	4.0000	3316	930	28.0458	23	0	0	22	22	0	0	0	9	NULL	NULL	7	6	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	NULL	0.1271	26080	0
www.neujahrs-spruche.eu	http://www.neujahrs-spruche.eu/185.php	200	NULL	NULL	NULL	NULL	13.1942	3.1050	8.0000	4.0000	3321	842	25.3538	44	0	0	22	22	0	0	0	9	NULL	NULL	7	6	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	NULL	0.0986	33681	0
www.neujahrs-spruche.eu	http://www.neujahrs-spruche.eu/496.php	200	NULL	NULL	NULL	NULL	13.1942	3.1050	8.0000	4.0000	3635	1025	28.1981	30	0	0	23	23	0	0	0	9	NULL	1	7	6	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	NULL	0.0922	39444	0
www.neujahrs-spruche.eu	http://www.neujahrs-spruche.eu/693.php	200	NULL	NULL	NULL	NULL	13.1942	3.1050	8.0000	4.0000	3638	997	27.4052	24	0	0	25	25	0	0	0	9	NULL	2	8	6	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	3	NULL	0.0881	41315	0
www.neujahrs-spruche.eu	http://www.neujahrs-spruche.eu/732.php	200	NULL	NULL	NULL	NULL	13.1942	3.1050	8.0000	4.0000	3430	917	26.7347	29	0	0	23	23	0	0	0	9	NULL	NULL	8	6	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	NULL	2.1331	1608	0
www.neujahrs-spruche.eu	http://www.neujahrs-spruche.eu/873.php	200	NULL	NULL	NULL	NULL	13.1942	3.1050	8.0000	4.0000	3258	851	26.1203	40	0	0	21	21	0	0	0	9	NULL	NULL	6	6	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	0.0951	34256	0
www.neujahrs-spruche.eu	http://www.neujahrs-spruche.eu/924.php	200	NULL	NULL	NULL	NULL	13.1942	3.1050	8.0000	4.0000	3754	1094	29.1422	31	0	0	25	25	0	0	0	9	NULL	3	7	6	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	2	NULL	0.1439	26079	0
www.neujahrswunsche.eu	http://www.neujahrswunsche.eu/235.php	200	NULL	NULL	NULL	NULL	1.0000	0.0000	0.0000	0.0000	4386	948	21.6142	48	0	0	24	24	0	0	0	7	NULL	10	6	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.1145	38319	0
www.neujahrswunsche.eu	http://www.neujahrswunsche.eu/565.php	200	NULL	NULL	NULL	NULL	1.0000	0.0000	0.0000	0.0000	4234	777	18.3514	64	0	0	24	24	0	0	0	7	NULL	10	6	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0770	55019	0
www.newjournalarticles.org	http://www.newjournalarticles.org/Food/TV	200	NULL	NULL	NULL	2008-09-30 13:35:10.0000	27.7915	4.4820	1116.0000	475.0000	11576	3723	32.1614	34	221	35	61	61	0	0	0	1	25	28	2	5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0.6565	17631	0
www.newkaliningrad.ru	http://www.newkaliningrad.ru/news/business/2600217.html	200	NULL	NULL	NULL	2009-10-16 07:39:21.0000	NULL	NULL	NULL	NULL	157743	27466	17.4119	40	433	338	418	414	4	1	0	53	124	116	94	21	NULL	NULL	NULL	NULL	1	3	NULL	NULL	NULL	6	1.1086	142284	0
www.newland.pl	http://www.newland.pl/	200	NULL	NULL	NULL	2008-01-19 03:06:13.0000	9.8208	2.3275	2.0000	2.0000	1031	156	15.1309	10	0	0	1	1	0	0	0	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	0.1331	7744	0
www.newsline.pl	http://www.newsline.pl/news/zbranzy/art1381,o-konferencji-branza-seosem-w-polsce-i-na-swiecie.html	200	NULL	NULL	NULL	2007-10-12 03:15:28.0000	38.1140	5.9920	3849.0000	1342.0000	55695	6075	10.9076	90	0	0	122	118	4	1	0	41	45	9	12	15	NULL	NULL	1	NULL	NULL	2	NULL	2	NULL	2	0.5022	110907	0
www.newyear-wishes2015.info	http://www.newyear-wishes2015.info/452.php	200	NULL	NULL	NULL	NULL	20.2811	3.8588	205.0000	187.0000	4702	1051	22.3522	38	0	0	28	28	0	0	0	7	NULL	10	6	5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	5	0.1791	26251	0
www.niepelnosprawni.pl	http://www.niepelnosprawni.pl/ledge/x/11716?print_doc_id=15724	200	NULL	NULL	NULL	2001-03-03 08:50:58.0000	51.5790	5.8718	33954.0000	10695.0000	28790	21243	73.7860	22	0	0	32	32	0	1	0	1	NULL	10	6	15	NULL	NULL	NULL	NULL	1	1	NULL	6	3	13	0.1041	276476	0
www.niepelnosprawni.pl	http://www.niepelnosprawni.pl/ledge/x/46419	200	NULL	NULL	NULL	2001-03-03 08:50:58.0000	51.5790	5.8718	33954.0000	10695.0000	68131	17051	25.0268	47	0	26	95	95	0	1	0	33	7	9	15	29	NULL	1	NULL	NULL	NULL	5	6	NULL	3	12	1.2641	53895	0
www.nieplodnosc.pl	http://www.nieplodnosc.pl/kliniki-i-lekarze/centrum-medyczne-macierzy-stwo	200	NULL	NULL	NULL	2001-05-15 23:07:33.0000	32.0572	4.7406	697.0000	380.0000	47644	6008	12.6102	113	152	48	164	125	39	1	0	49	22	23	38	25	NULL	NULL	1	NULL	NULL	NULL	NULL	1	NULL	NULL	1.0853	43897	0
www.niezwykla-kraina.pl	http://www.niezwykla-kraina.pl/forum/viewtopic.php?f=12&t=4675	200	NULL	NULL	NULL	NULL	18.9871	4.2531	87.0000	86.0000	31101	3050	9.8068	47	0	0	50	50	0	1	0	5	3	7	3	2	NULL	NULL	1	NULL	NULL	1	1	1	1	2	0.2891	107594	0
www.niezwykla-kraina.pl	http://www.niezwykla-kraina.pl/forum/viewtopic.php?f=12&t=66&start=510&hilit=Snela	200	NULL	NULL	NULL	NULL	18.9871	4.2531	87.0000	86.0000	113301	19518	17.2267	71	0	0	218	218	0	1	0	15	17	20	23	14	NULL	NULL	NULL	NULL	1	3	4	3	6	4	0.4689	241626	0
www.noclegi.piechowice.pl	http://www.noclegi.piechowice.pl/pl/agroturystyka-ada-piechowice/nocleg/37	200	NULL	NULL	NULL	2012-09-15 01:02:54.0000	32.1383	5.9771	217.0000	0.0000	6185	384	6.2086	38	0	55	10	10	0	0	0	NULL	2	3	1	4	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	0.4248	14560	0
www.nocowanie.pl	http://www.nocowanie.pl/angielska-riwiera.html	200	NULL	NULL	NULL	2005-02-06 07:26:51.0000	60.3848	6.2777	89310.0000	53385.0000	38715	3642	9.4072	17	184	0	112	112	0	1	0	34	21	8	23	24	NULL	NULL	1	NULL	NULL	10	4	3	5	6	0.1131	342365	0
www.nocowanie.pl	http://www.nocowanie.pl/atrakcje-turystyczne-bulgarii.html	200	NULL	NULL	NULL	2005-02-06 07:26:51.0000	60.3848	6.2777	89310.0000	53385.0000	45018	4112	9.1341	30	161	0	124	124	0	1	0	41	20	12	23	26	NULL	1	NULL	NULL	NULL	14	3	NULL	3	8	0.9350	48148	0
www.novaturas.lt	http://www.novaturas.lt/diskusijos/index.php?showtopic=1993	200	NULL	NULL	NULL	2000-09-19 00:56:30.0000	35.5563	6.0202	6576.0000	4456.0000	104830	9356	8.9249	27	0	0	184	184	0	1	0	9	16	17	19	14	NULL	NULL	1	NULL	NULL	NULL	NULL	1	NULL	2	0.8415	124582	0
www.oczepiny24.pl	http://www.oczepiny24.pl/index.php/firmy	200	NULL	NULL	NULL	NULL	12.9601	3.2367	8.0000	4.0000	36237	1062	2.9307	9	35	0	57	57	0	0	0	NULL	1	14	24	18	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	4	16	0.8973	40383	0
www.oczepiny24.pl	http://www.oczepiny24.pl/index.php/firmy/34-barman	200	NULL	NULL	NULL	NULL	12.9601	3.2367	8.0000	4.0000	37350	776	2.0776	9	35	0	40	40	0	0	0	NULL	NULL	10	12	18	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	8	16	2.1117	17687	0
www.odyssei.com	http://www.odyssei.com/potrawy-z-madery/1122_artsmakipodrozysmaksmaczki.html	200	NULL	NULL	NULL	2003-10-31 16:20:54.0000	52.1461	5.5931	27149.0000	24608.0000	67109	7565	11.2727	16	71	63	29	16	13	1	0	7	14	8	NULL	NULL	NULL	1	NULL	NULL	NULL	1	6	NULL	NULL	NULL	0.7901	84942	0
www.odyssei.com	http://www.odyssei.com/smaki-kenii/717_artsmakipodrozysmaksmaczki.html	200	NULL	NULL	NULL	2003-10-31 16:20:54.0000	52.1461	5.5931	27149.0000	24608.0000	105607	14068	13.3211	11	199	63	127	123	4	1	0	9	9	NULL	NULL	109	1	NULL	NULL	NULL	NULL	7	NULL	NULL	NULL	18	2.3899	44188	0
www.ogdsecurity.com	http://www.ogdsecurity.com/	200	NULL	NULL	NULL	2006-06-13 05:40:11.0000	29.1048	5.8187	17418.0000	15186.0000	8499	1040	12.2367	20	194	53	24	24	0	0	0	NULL	5	5	4	10	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	1	8	0.7501	11330	0
www.ogdsecurity.com	http://www.ogdsecurity.com/bize-ulasin/iletisim-bilgileri	200	NULL	NULL	NULL	2006-06-13 05:40:11.0000	29.1048	5.8187	17418.0000	15186.0000	12634	561	4.4404	29	41	0	26	26	0	0	0	NULL	NULL	11	1	14	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	9	0.4389	28785	0
www.onelittlesmile.pl	http://www.onelittlesmile.pl/2014/06/4-najlepsze-zakupy-ostatnich-tygodni.html	200	NULL	NULL	NULL	2013-10-12 20:02:25.0000	29.2213	4.3788	3407.0000	3239.0000	505391	16322	3.2296	55	0	36	411	295	116	1	0	NULL	NULL	NULL	106	236	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	41	43	0.6064	833457	0
www.onix-tour.ru	http://www.onix-tour.ru/flights-over-from-poland/	200	NULL	NULL	NULL	2004-10-09 10:29:37.0000	20.4166	4.3096	161.0000	13.0000	24024	1660	6.9098	105	281	0	57	55	2	1	0	1	7	23	19	6	NULL	NULL	1	NULL	NULL	NULL	NULL	11	13	1	0.8653	27764	0
www.oocities.org	http://www.oocities.org/hotels_in_europe/poland.html	200	NULL	NULL	NULL	NULL	65.6987	5.7870	3190.0000	670.0000	76340	13561	17.7640	0	0	0	1241	1241	0	1	0	157	291	299	301	193	1	NULL	NULL	NULL	NULL	156	291	299	301	193	0.3210	237817	0
www.ooizit.com	http://www.ooizit.com/members/panecky/	500	NULL	NULL	NULL	2007-12-14 19:11:53.0000	41.2132	6.2280	6177.0000	600.0000	358	40	11.1732	14	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.5824	614	0
www.optimed24.pl	http://www.optimed24.pl/strefa-wiedzy/aktualnosci/od-dzis-e-rezerwacja-z-optimed24-i-znanylekarzpl	200	NULL	NULL	NULL	2012-07-22 01:23:15.0000	23.7651	4.6038	295.0000	263.0000	31025	2408	7.7615	50	0	12	21	21	0	1	0	13	NULL	NULL	NULL	7	1	NULL	NULL	NULL	NULL	6	NULL	NULL	NULL	3	0.5620	55203	0
www.optymalizacja.com	http://www.optymalizacja.com/	200	NULL	NULL	NULL	2004-05-24 06:10:02.0000	48.2703	5.3867	8201.0000	53.0000	81437	4725	5.8020	38	176	0	186	90	96	52	87	11	34	30	34	46	7	25	25	34	20	8	31	27	34	40	6.0392	13484	0
www.optymalizacja.com	http://www.optymalizacja.com/google-ranking.php	200	NULL	NULL	NULL	2004-05-24 06:10:02.0000	48.2703	5.3867	8201.0000	53.0000	7095	712	10.0352	54	127	122	15	15	0	1	0	5	NULL	10	NULL	NULL	1	NULL	NULL	NULL	NULL	1	NULL	1	NULL	NULL	0.4287	16548	0
www.ortusmed.pl	http://www.ortusmed.pl/	200	NULL	NULL	NULL	2012-11-30 23:47:49.0000	14.0762	4.6090	49.0000	16.0000	26143	4687	17.9283	4	0	0	55	49	6	2	0	18	5	1	10	21	NULL	NULL	NULL	NULL	2	NULL	3	NULL	NULL	2	0.9407	27790	0
www.ortusmed.pl	http://www.ortusmed.pl/index.php/zespol/chirurgia	200	NULL	NULL	NULL	2012-11-30 23:47:49.0000	14.0762	4.6090	49.0000	16.0000	17886	2878	16.0908	9	0	0	51	49	2	1	1	2	20	NULL	11	18	NULL	2	NULL	NULL	NULL	NULL	3	NULL	NULL	NULL	1.0313	17342	0
www.otiholding.com	http://www.otiholding.com/?sid=22	200	NULL	NULL	NULL	2009-02-25 22:04:06.0000	33.8772	6.5762	17182.0000	14928.0000	26850	2893	10.7747	11	0	0	70	60	10	1	0	17	23	6	13	11	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	13	NULL	0.4826	55641	0
www.otiholding.com	http://www.otiholding.com/?sid=96	200	NULL	NULL	NULL	2009-02-25 22:04:06.0000	33.8772	6.5762	17182.0000	14928.0000	26793	2675	9.9840	11	0	0	70	60	10	1	0	NULL	39	6	8	17	NULL	NULL	NULL	NULL	1	NULL	NULL	NULL	8	6	0.3509	76357	0
www.otiumhotels.com	http://www.otiumhotels.com/	200	NULL	NULL	NULL	2005-05-30 01:15:07.0000	37.6002	5.8399	17923.0000	15093.0000	53441	4781	8.9463	19	12	12	229	229	0	0	0	24	30	63	60	52	NULL	NULL	NULL	NULL	NULL	NULL	15	1	NULL	NULL	4.9428	10811	0
www.otwock24.home.pl	http://www.otwock24.home.pl/?p=407	200	NULL	NULL	NULL	2008-12-30 06:05:14.0000	95.3291	4.3145	581.0000	501.0000	65350	8260	12.6396	37	155	31	125	89	36	1	0	1	45	30	16	30	NULL	1	NULL	NULL	NULL	NULL	2	1	1	28	1.9534	33454	0
www.pablik.pl	http://www.pablik.pl/index.php/554/dodawaj-i-oceniaj-lekarzy-znanylekarzpl.html	200	NULL	NULL	NULL	2008-04-09 22:27:03.0000	24.8769	5.0964	879.0000	113.0000	25226	3556	14.0966	67	162	68	80	71	9	1	0	1	19	4	31	25	1	NULL	NULL	NULL	NULL	NULL	3	1	NULL	NULL	0.5214	48385	0
www.pajmon.com	http://www.pajmon.com/2008/05/15/home-performance-pozycjonowanie/	200	NULL	NULL	NULL	2006-06-15 22:19:34.0000	33.3726	5.9241	1221.0000	516.0000	96620	12859	13.3088	67	0	0	88	76	12	1	1	33	26	12	15	2	2	NULL	NULL	NULL	NULL	5	7	1	NULL	NULL	0.9105	106113	0
www.palikowski.net	http://www.palikowski.net/node/1183	200	NULL	NULL	NULL	2007-02-23 07:00:02.0000	NULL	NULL	NULL	NULL	29015	5309	18.2974	68	0	0	75	64	11	1	0	NULL	18	14	20	18	NULL	NULL	1	NULL	NULL	NULL	4	13	3	5	1.4497	20014	0
www.pannamloda.com	http://www.pannamloda.com/inne.html	200	NULL	NULL	NULL	2006-04-07 19:01:35.0000	27.1378	5.5565	423.0000	362.0000	5150	419	8.1359	54	137	307	22	22	0	0	0	NULL	1	8	13	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	NULL	0.0617	83452	0
www.parkinglotniskopolska.pl	http://www.parkinglotniskopolska.pl/	200	NULL	NULL	NULL	2013-08-08 12:33:33.0000	1.0000	0.0000	0.0000	0.0000	961	128	13.3195	24	0	0	1	1	0	0	0	NULL	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	NULL	NULL	0.2010	4780	0
www.particletree.com	http://www.particletree.com/features/lightbox-gone-wild/	200	NULL	NULL	NULL	2005-06-04 02:38:55.0000	66.2145	6.4115	2292.0000	1835.0000	472235	284675	60.2825	38	135	66	1489	937	552	0	1	256	277	305	348	285	NULL	NULL	NULL	1	NULL	104	95	102	119	85	2.6882	175666	0
www.patrycjatyszka.com	http://www.patrycjatyszka.com/2013/08/designer-accessories-clothing-and.html	200	NULL	NULL	NULL	2012-09-27 00:56:26.0000	25.1677	4.3482	626.0000	411.0000	104711	3518	3.3597	8	32	0	128	93	35	4	0	NULL	22	26	37	22	NULL	NULL	4	NULL	NULL	NULL	11	27	11	8	0.6634	157831	0
www.pawel1.cba.pl	http://www.pawel1.cba.pl/wp/	200	NULL	NULL	NULL	NULL	75.2969	0.0000	0.0000	0.0000	40573	27046	66.6601	7	0	0	57	47	10	1	0	6	8	9	7	26	NULL	NULL	NULL	NULL	1	NULL	NULL	9	7	20	2.0099	20186	0
www.pbp-luty.com.pl	http://www.pbp-luty.com.pl/	200	NULL	NULL	NULL	2005-02-08 21:49:17.0000	10.1111	0.0000	3.0000	0.0000	38854	1191	3.0653	12	48	38	30	30	0	1	0	2	11	1	NULL	1	1	NULL	NULL	NULL	NULL	1	3	1	NULL	NULL	1.1180	34754	0
www.pcformat.pl	http://www.pcformat.pl/Polec-ciekawa-strone,a,1112	200	NULL	NULL	NULL	2000-12-06 20:36:00.0000	NULL	NULL	NULL	NULL	56358	8023	14.2358	46	309	121	132	118	14	1	0	5	34	17	47	28	NULL	1	NULL	NULL	NULL	1	14	4	7	22	0.5729	98369	0
www.pcformat.pl	http://www.pcformat.pl/Polec-ciekawa-strone,a,1112,strona,1	200	NULL	NULL	NULL	2000-12-06 20:36:00.0000	NULL	NULL	NULL	NULL	56367	8023	14.2335	46	309	121	132	118	14	1	0	5	34	17	47	28	NULL	1	NULL	NULL	NULL	1	14	4	7	22	0.9972	56527	0
www.pecherz.pl	http://www.pecherz.pl/forum//viewtopic.php?pid=13114	200	NULL	NULL	NULL	2006-05-15 01:47:51.0000	28.0480	5.1551	2151.0000	21.0000	9977	2195	22.0006	65	0	0	25	25	0	1	0	10	4	5	3	3	NULL	1	NULL	NULL	NULL	NULL	1	NULL	NULL	1	0.1304	76487	0
www.pecherz.pl	http://www.pecherz.pl/forum/viewtopic.php?id=1029	200	NULL	NULL	NULL	2006-05-15 01:47:51.0000	28.0480	5.1551	2151.0000	21.0000	35729	12610	35.2935	95	0	0	69	69	0	1	0	19	12	13	12	11	1	NULL	NULL	NULL	NULL	5	NULL	NULL	NULL	1	0.5441	65668	0
www.peekyou.com	http://www.peekyou.com/_lekarz	200	NULL	NULL	NULL	2006-07-21 23:28:12.0000	60.7932	5.8258	41866.0000	23739.0000	106653	3483	3.2657	45	132	0	37	19	18	0	0	2	7	8	12	8	NULL	NULL	NULL	NULL	NULL	NULL	NULL	5	8	2	1.2907	82632	0
www.pekala.pl	http://www.pekala.pl/	200	NULL	NULL	NULL	2008-02-10 13:29:47.0000	17.8795	3.7679	83.0000	75.0000	12412	1020	8.2179	16	162	0	18	17	1	1	0	9	5	NULL	NULL	4	1	NULL	NULL	NULL	NULL	4	3	NULL	NULL	4	0.1401	88587	0
www.philben.pl	http://www.philben.pl/jobs-in,Waitakere.html	200	NULL	NULL	NULL	NULL	14.8331	3.4342	15.0000	11.0000	21140	7314	34.5979	36	0	0	107	107	0	0	0	14	18	16	15	44	NULL	NULL	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	0.4717	44816	0
www.philben.pl	http://www.philben.pl/jobs,Taratahi.html	200	NULL	NULL	NULL	NULL	14.8331	3.4342	15.0000	11.0000	3877	496	12.7934	34	0	0	46	46	0	0	0	2	4	20	13	7	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	0.3098	12515	0
www.php-fusion.pl	http://www.php-fusion.pl/forum/viewthread.php?forum_id=4&thread_id=5310	200	NULL	NULL	NULL	2005-03-09 05:13:41.0000	39.9349	5.6653	38969.0000	38742.0000	83689	14569	17.4085	93	162	254	197	192	5	2	0	42	32	29	25	24	NULL	1	1	NULL	NULL	8	11	10	9	12	0.5740	145808	0
www.pierwszymilion.info	http://www.pierwszymilion.info/zarabianie-sprzedaz-linkow/	200	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	35080	6088	17.3546	65	161	13	99	83	16	1	0	7	21	15	27	29	NULL	1	NULL	NULL	NULL	NULL	4	3	6	5	0.9590	36578	0
